feature,gain,fold
V264,246,1
V265,131,1
V266,265,1
V267,242,1
V268,127,1
V269,1,1
V270,111,1
V271,150,1
V272,81,1
V273,74,1
V274,171,1
V275,69,1
V276,103,1
V277,167,1
V278,124,1
V279,113,1
V280,42,1
V281,321,1
V282,204,1
V283,365,1
V284,11,1
V285,213,1
V286,52,1
V287,36,1
V288,29,1
V289,78,1
V290,63,1
V291,94,1
V292,43,1
V293,83,1
V294,294,1
V295,37,1
V296,173,1
V297,9,1
V298,70,1
V299,10,1
V300,59,1
V301,46,1
V302,4,1
V303,21,1
V304,30,1
V305,0,1
V306,126,1
V307,779,1
V308,335,1
V309,205,1
V310,600,1
V311,279,1
V312,291,1
V313,618,1
V314,370,1
V315,405,1
V316,137,1
V317,305,1
V318,80,1
V319,40,1
V320,274,1
V321,59,1
V322,13,1
V323,91,1
V324,55,1
V325,2,1
V326,12,1
V327,3,1
V328,3,1
V329,19,1
V330,10,1
V331,32,1
V332,81,1
V333,45,1
V334,9,1
V335,41,1
V336,46,1
V337,20,1
V338,18,1
V339,24,1
is_december,1,1
is_holiday,15,1
card1_fq_enc,821,1
card2_fq_enc,1653,1
card3_fq_enc,60,1
card5_fq_enc,182,1
uid_fq_enc,680,1
uid2_fq_enc,703,1
uid3_fq_enc,1006,1
uid4_fq_enc,1647,1
uid5_fq_enc,1253,1
card3_DT_D_hour_dist,2457,1
card3_DT_W_week_day_dist,1957,1
card3_DT_M_month_day_dist,1619,1
card3_DT_D_hour_dist_best,2045,1
card3_DT_W_week_day_dist_best,752,1
card3_DT_M_month_day_dist_best,1803,1
card5_DT_D_hour_dist,2067,1
card5_DT_W_week_day_dist,1912,1
card5_DT_M_month_day_dist,1678,1
card5_DT_D_hour_dist_best,1730,1
card5_DT_W_week_day_dist_best,893,1
card5_DT_M_month_day_dist_best,2157,1
bank_type_DT_D_hour_dist,2017,1
bank_type_DT_W_week_day_dist,1770,1
bank_type_DT_M_month_day_dist,1575,1
bank_type_DT_D_hour_dist_best,1414,1
bank_type_DT_W_week_day_dist_best,682,1
bank_type_DT_M_month_day_dist_best,1553,1
bank_type_DT_M,827,1
bank_type_DT_W,1397,1
bank_type_DT_D,1929,1
uid_D1_mean,710,1
uid_D1_std,710,1
uid2_D1_mean,594,1
uid2_D1_std,652,1
uid3_D1_mean,926,1
uid3_D1_std,1177,1
uid4_D1_mean,1437,1
uid4_D1_std,1991,1
uid5_D1_mean,1029,1
uid5_D1_std,1379,1
bank_type_D1_mean,128,1
bank_type_D1_std,91,1
uid_D2_mean,1222,1
uid_D2_std,1395,1
uid2_D2_mean,1001,1
uid2_D2_std,1383,1
uid3_D2_mean,1881,1
uid3_D2_std,1924,1
uid4_D2_mean,2789,1
uid4_D2_std,3216,1
uid5_D2_mean,2072,1
uid5_D2_std,2196,1
bank_type_D2_mean,180,1
bank_type_D2_std,312,1
uid_D3_mean,1233,1
uid_D3_std,1306,1
uid2_D3_mean,1468,1
uid2_D3_std,1123,1
uid3_D3_mean,2146,1
uid3_D3_std,1799,1
uid4_D3_mean,3078,1
uid4_D3_std,2727,1
uid5_D3_mean,2402,1
uid5_D3_std,2207,1
bank_type_D3_mean,415,1
bank_type_D3_std,380,1
uid_D4_mean,801,1
uid_D4_std,995,1
uid2_D4_mean,751,1
uid2_D4_std,823,1
uid3_D4_mean,1307,1
uid3_D4_std,1470,1
uid4_D4_mean,2491,1
uid4_D4_std,2294,1
uid5_D4_mean,1640,1
uid5_D4_std,1715,1
bank_type_D4_mean,126,1
bank_type_D4_std,98,1
uid_D5_mean,1367,1
uid_D5_std,1490,1
uid2_D5_mean,1400,1
uid2_D5_std,1351,1
uid3_D5_mean,1830,1
uid3_D5_std,2143,1
uid4_D5_mean,3113,1
uid4_D5_std,2872,1
uid5_D5_mean,2339,1
uid5_D5_std,2243,1
bank_type_D5_mean,221,1
bank_type_D5_std,287,1
uid_D6_mean,1536,1
uid_D6_std,1337,1
uid2_D6_mean,1438,1
uid2_D6_std,1292,1
uid3_D6_mean,1950,1
uid3_D6_std,1538,1
uid4_D6_mean,1256,1
uid4_D6_std,1274,1
uid5_D6_mean,385,1
uid5_D6_std,340,1
bank_type_D6_mean,364,1
bank_type_D6_std,250,1
uid_D7_mean,1586,1
uid_D7_std,1928,1
uid2_D7_mean,1479,1
uid2_D7_std,1543,1
uid3_D7_mean,1963,1
uid3_D7_std,1686,1
uid4_D7_mean,1425,1
uid4_D7_std,1257,1
uid5_D7_mean,507,1
uid5_D7_std,430,1
bank_type_D7_mean,303,1
bank_type_D7_std,265,1
uid_D8_mean,2057,1
uid_D8_std,994,1
uid2_D8_mean,1744,1
uid2_D8_std,940,1
uid3_D8_mean,2698,1
uid3_D8_std,1389,1
uid4_D8_mean,2609,1
uid4_D8_std,1490,1
uid5_D8_mean,2644,1
uid5_D8_std,1588,1
bank_type_D8_mean,267,1
bank_type_D8_std,66,1
uid_D9_mean,1970,1
uid_D9_std,2037,1
uid2_D9_mean,1749,1
uid2_D9_std,1737,1
uid3_D9_mean,2690,1
uid3_D9_std,2525,1
uid4_D9_mean,3003,1
uid4_D9_std,2095,1
uid5_D9_mean,2560,1
uid5_D9_std,2149,1
bank_type_D9_mean,216,1
bank_type_D9_std,232,1
uid_D10_mean,736,1
uid_D10_std,977,1
uid2_D10_mean,682,1
uid2_D10_std,883,1
uid3_D10_mean,1094,1
uid3_D10_std,1231,1
uid4_D10_mean,1679,1
uid4_D10_std,1720,1
uid5_D10_mean,1302,1
uid5_D10_std,1365,1
bank_type_D10_mean,180,1
bank_type_D10_std,151,1
uid_D11_mean,1151,1
uid_D11_std,1121,1
uid2_D11_mean,980,1
uid2_D11_std,1025,1
uid3_D11_mean,1368,1
uid3_D11_std,1343,1
uid4_D11_mean,2302,1
uid4_D11_std,2314,1
uid5_D11_mean,1337,1
uid5_D11_std,1219,1
bank_type_D11_mean,204,1
bank_type_D11_std,205,1
uid_D12_mean,1205,1
uid_D12_std,1271,1
uid2_D12_mean,888,1
uid2_D12_std,1018,1
uid3_D12_mean,279,1
uid3_D12_std,266,1
uid4_D12_mean,266,1
uid4_D12_std,347,1
uid5_D12_mean,172,1
uid5_D12_std,169,1
bank_type_D12_mean,427,1
bank_type_D12_std,486,1
uid_D13_mean,1242,1
uid_D13_std,1291,1
uid2_D13_mean,1230,1
uid2_D13_std,1171,1
uid3_D13_mean,1323,1
uid3_D13_std,1400,1
uid4_D13_mean,914,1
uid4_D13_std,945,1
uid5_D13_mean,827,1
uid5_D13_std,762,1
bank_type_D13_mean,332,1
bank_type_D13_std,307,1
uid_D14_mean,1342,1
uid_D14_std,1578,1
uid2_D14_mean,1232,1
uid2_D14_std,1339,1
uid3_D14_mean,1765,1
uid3_D14_std,1825,1
uid4_D14_mean,1305,1
uid4_D14_std,1587,1
uid5_D14_mean,1081,1
uid5_D14_std,1039,1
bank_type_D14_mean,280,1
bank_type_D14_std,266,1
uid_D15_mean,725,1
uid_D15_std,732,1
uid2_D15_mean,630,1
uid2_D15_std,748,1
uid3_D15_mean,1293,1
uid3_D15_std,1180,1
uid4_D15_mean,2047,1
uid4_D15_std,1954,1
uid5_D15_mean,1401,1
uid5_D15_std,1362,1
bank_type_D15_mean,64,1
bank_type_D15_std,98,1
D9_not_na,0,1
D8_not_same_day,11,1
D8_D9_decimal_dist,581,1
D3_DT_D_min_max,655,1
D3_DT_D_std_score,828,1
D4_DT_D_min_max,733,1
D4_DT_D_std_score,2708,1
D5_DT_D_min_max,359,1
D5_DT_D_std_score,688,1
D6_DT_D_min_max,139,1
D6_DT_D_std_score,1063,1
D7_DT_D_min_max,66,1
D7_DT_D_std_score,510,1
D8_DT_D_min_max,553,1
D8_DT_D_std_score,2615,1
D10_DT_D_min_max,548,1
D10_DT_D_std_score,2836,1
D11_DT_D_min_max,401,1
D11_DT_D_std_score,1386,1
D12_DT_D_min_max,131,1
D12_DT_D_std_score,1073,1
D13_DT_D_min_max,189,1
D13_DT_D_std_score,1404,1
D14_DT_D_min_max,242,1
D14_DT_D_std_score,1286,1
D15_DT_D_min_max,891,1
D15_DT_D_std_score,2985,1
D3_DT_W_min_max,577,1
D3_DT_W_std_score,630,1
D4_DT_W_min_max,477,1
D4_DT_W_std_score,1728,1
D5_DT_W_min_max,325,1
D5_DT_W_std_score,478,1
D6_DT_W_min_max,78,1
D6_DT_W_std_score,555,1
D7_DT_W_min_max,94,1
D7_DT_W_std_score,224,1
D8_DT_W_min_max,436,1
D8_DT_W_std_score,1475,1
D10_DT_W_min_max,537,1
D10_DT_W_std_score,1855,1
D11_DT_W_min_max,275,1
D11_DT_W_std_score,1040,1
D12_DT_W_min_max,91,1
D12_DT_W_std_score,511,1
D13_DT_W_min_max,108,1
D13_DT_W_std_score,875,1
D14_DT_W_min_max,207,1
D14_DT_W_std_score,762,1
D15_DT_W_min_max,884,1
D15_DT_W_std_score,2283,1
D3_DT_M_min_max,407,1
D3_DT_M_std_score,577,1
D4_DT_M_min_max,449,1
D4_DT_M_std_score,922,1
D5_DT_M_min_max,252,1
D5_DT_M_std_score,324,1
D6_DT_M_min_max,71,1
D6_DT_M_std_score,154,1
D7_DT_M_min_max,55,1
D7_DT_M_std_score,93,1
D8_DT_M_min_max,481,1
D8_DT_M_std_score,789,1
D10_DT_M_min_max,418,1
D10_DT_M_std_score,934,1
D11_DT_M_min_max,272,1
D11_DT_M_std_score,589,1
D12_DT_M_min_max,56,1
D12_DT_M_std_score,223,1
D13_DT_M_min_max,62,1
D13_DT_M_std_score,280,1
D14_DT_M_min_max,97,1
D14_DT_M_std_score,349,1
D15_DT_M_min_max,672,1
D15_DT_M_std_score,1203,1
D1_scaled,1541,1
D2_scaled,1891,1
TransactionAmt_check,56,1
card1_TransactionAmt_mean,1535,1
card1_TransactionAmt_std,1502,1
card2_TransactionAmt_mean,1678,1
card2_TransactionAmt_std,1648,1
card3_TransactionAmt_mean,72,1
card3_TransactionAmt_std,34,1
card5_TransactionAmt_mean,362,1
card5_TransactionAmt_std,260,1
uid_TransactionAmt_mean,722,1
uid_TransactionAmt_std,833,1
uid2_TransactionAmt_mean,795,1
uid2_TransactionAmt_std,1047,1
uid3_TransactionAmt_mean,1794,1
uid3_TransactionAmt_std,2057,1
uid4_TransactionAmt_mean,2384,1
uid4_TransactionAmt_std,3054,1
uid5_TransactionAmt_mean,1805,1
uid5_TransactionAmt_std,2209,1
bank_type_TransactionAmt_mean,94,1
bank_type_TransactionAmt_std,102,1
TransactionAmt_DT_D_min_max,2739,1
TransactionAmt_DT_D_std_score,2591,1
TransactionAmt_DT_W_min_max,2153,1
TransactionAmt_DT_W_std_score,2085,1
TransactionAmt_DT_M_min_max,1514,1
TransactionAmt_DT_M_std_score,2034,1
product_type,2399,1
product_type_DT_D,3429,1
product_type_DT_W,2854,1
product_type_DT_M,2808,1
C1_fq_enc,1490,1
C2_fq_enc,830,1
C3_fq_enc,166,1
C4_fq_enc,95,1
C5_fq_enc,325,1
C6_fq_enc,830,1
C7_fq_enc,49,1
C8_fq_enc,214,1
C9_fq_enc,526,1
C10_fq_enc,159,1
C11_fq_enc,885,1
C12_fq_enc,205,1
C13_fq_enc,798,1
C14_fq_enc,597,1
id_01,958,1
id_02,2728,1
id_03,435,1
id_04,146,1
id_05,1186,1
id_06,1036,1
id_07,155,1
id_08,66,1
id_09,347,1
id_10,42,1
id_11,171,1
id_12,9,1
id_13,747,1
id_14,355,1
id_15,194,1
id_16,52,1
id_17,217,1
id_18,493,1
id_19,1438,1
id_20,2304,1
id_21,60,1
id_22,2,1
id_23,7,1
id_24,21,1
id_25,59,1
id_26,19,1
id_27,0,1
id_28,21,1
id_29,10,1
id_30,326,1
id_31,1460,1
id_32,151,1
id_33,439,1
id_34,74,1
id_35,1,1
id_36,61,1
id_37,97,1
id_38,159,1
DeviceType,261,1
DeviceInfo,1087,1
id_33_0,273,1
id_33_1,408,1
DeviceInfo_device,1001,1
DeviceInfo_version,850,1
id_30_device,90,1
id_30_version,399,1
id_31_device,739,1
f206__card1_counts__lag0,2359,1
f206__card1_counts__lag1,2659,1
f206__card1_counts__lag2,2012,1
f206__card1_counts__lag3,1599,1
f206__card1_counts__lag4,636,1
f206__card1_counts__lag5,0,1
f206__card1_counts__lag6,0,1
f206__C13_counts__lag0,2370,1
f206__C13_counts__lag1,2328,1
f206__C13_counts__lag2,1456,1
f206__C13_counts__lag3,788,1
f206__C13_counts__lag4,236,1
f206__C13_counts__lag5,0,1
f206__C13_counts__lag6,0,1
f206__dist1_counts__lag0,1413,1
f206__dist1_counts__lag1,978,1
f206__dist1_counts__lag2,650,1
f206__dist1_counts__lag3,250,1
f206__dist1_counts__lag4,126,1
f206__dist1_counts__lag5,0,1
f206__dist1_counts__lag6,0,1
f206__id_02_counts__lag0,262,1
f206__id_02_counts__lag1,135,1
f206__id_02_counts__lag2,35,1
f206__id_02_counts__lag3,50,1
f206__id_02_counts__lag4,15,1
f206__id_02_counts__lag5,0,1
f206__id_02_counts__lag6,0,1
f211__D2_counts__lag0,1083,1
f211__D2_counts__lag1,1631,1
f211__D2_counts__lag2,1003,1
f211__D2_counts__lag3,590,1
f211__D2_counts__lag4,209,1
f211__D2_counts__lag5,0,1
f211__D2_counts__lag6,0,1
f212__V258_counts__lag0,502,1
f212__V258_counts__lag1,540,1
f212__V258_counts__lag2,178,1
f212__V258_counts__lag3,119,1
f212__V258_counts__lag4,43,1
f212__V258_counts__lag5,0,1
f212__V258_counts__lag6,0,1
f213__C14_counts__lag0,1648,1
f213__C14_counts__lag1,1735,1
f213__C14_counts__lag2,1053,1
f213__C14_counts__lag3,496,1
f213__C14_counts__lag4,209,1
f213__C14_counts__lag5,0,1
f213__C14_counts__lag6,0,1
f214__addr1_counts__lag0,2739,1
f214__addr1_counts__lag1,2499,1
f214__addr1_counts__lag2,1867,1
f214__addr1_counts__lag3,1301,1
f214__addr1_counts__lag4,368,1
f214__addr1_counts__lag5,0,1
f214__addr1_counts__lag6,0,1
f215__M4_counts__lag0,1874,1
f215__M4_counts__lag1,1119,1
f215__M4_counts__lag2,634,1
f215__M4_counts__lag3,308,1
f215__M4_counts__lag4,77,1
f215__M4_counts__lag5,0,1
f215__M4_counts__lag6,0,1
TransactionAmt,1704,2
ProductCD,501,2
card1,3574,2
card2,2612,2
card3,49,2
card4,225,2
card5,419,2
card6,376,2
addr1,2509,2
addr2,21,2
dist1,1098,2
dist2,1182,2
P_emaildomain,3132,2
R_emaildomain,1244,2
C1,1870,2
C2,1148,2
C3,110,2
C4,213,2
C5,408,2
C6,1081,2
C7,99,2
C8,474,2
C9,880,2
C10,451,2
C11,1347,2
C12,511,2
C13,2070,2
C14,1126,2
D1,697,2
D2,710,2
D3,293,2
D4,492,2
D5,252,2
D6,201,2
D7,50,2
D8,413,2
D9,764,2
D10,521,2
D11,285,2
D12,86,2
D13,39,2
D14,135,2
D15,791,2
M1,8,2
M2,286,2
M3,483,2
M4,654,2
M5,1306,2
M6,1153,2
M7,242,2
M8,227,2
M9,252,2
V1,1,2
V2,29,2
V3,42,2
V4,98,2
V5,170,2
V6,46,2
V7,68,2
V8,7,2
V9,13,2
V10,113,2
V11,78,2
V12,227,2
V13,259,2
V14,0,2
V15,8,2
V16,12,2
V17,23,2
V18,9,2
V19,196,2
V20,287,2
V21,4,2
V22,9,2
V23,103,2
V24,123,2
V25,59,2
V26,41,2
V27,0,2
V28,0,2
V29,191,2
V30,119,2
V31,5,2
V32,7,2
V33,29,2
V34,36,2
V35,162,2
V36,201,2
V37,230,2
V38,294,2
V39,54,2
V40,86,2
V41,0,2
V42,45,2
V43,149,2
V44,301,2
V45,647,2
V46,40,2
V47,144,2
V48,218,2
V49,223,2
V50,8,2
V51,58,2
V52,98,2
V53,289,2
V54,477,2
V55,237,2
V56,178,2
V57,30,2
V58,184,2
V59,36,2
V60,110,2
V61,271,2
V62,479,2
V63,37,2
V64,140,2
V65,1,2
V66,149,2
V67,351,2
V68,0,2
V69,191,2
V70,355,2
V71,6,2
V72,65,2
V73,41,2
V74,139,2
V75,306,2
V76,308,2
V77,245,2
V78,398,2
V79,114,2
V80,30,2
V81,176,2
V82,431,2
V83,587,2
V84,15,2
V85,65,2
V86,282,2
V87,651,2
V88,0,2
V89,0,2
V90,203,2
V91,216,2
V92,12,2
V93,23,2
V94,46,2
V95,10,2
V96,90,2
V97,19,2
V98,10,2
V99,100,2
V100,16,2
V101,18,2
V102,82,2
V103,18,2
V104,3,2
V105,58,2
V106,14,2
V107,0,2
V108,67,2
V109,22,2
V110,8,2
V111,11,2
V112,10,2
V113,1,2
V114,3,2
V115,23,2
V116,8,2
V117,1,2
V118,1,2
V119,0,2
V120,0,2
V121,1,2
V122,0,2
V123,40,2
V124,73,2
V125,34,2
V126,109,2
V127,297,2
V128,145,2
V129,124,2
V130,262,2
V131,185,2
V132,55,2
V133,173,2
V134,77,2
V135,70,2
V136,226,2
V137,61,2
V138,4,2
V139,149,2
V140,47,2
V141,11,2
V142,5,2
V143,179,2
V144,45,2
V145,35,2
V146,35,2
V147,62,2
V148,18,2
V149,252,2
V150,55,2
V151,50,2
V152,119,2
V153,31,2
V154,58,2
V155,28,2
V156,250,2
V157,2,2
V158,20,2
V159,56,2
V160,104,2
V161,35,2
V162,143,2
V163,30,2
V164,81,2
V165,446,2
V166,45,2
V167,41,2
V168,23,2
V169,205,2
V170,76,2
V171,58,2
V172,64,2
V173,16,2
V174,15,2
V175,19,2
V176,38,2
V177,13,2
V178,61,2
V179,20,2
V180,43,2
V181,23,2
V182,26,2
V183,38,2
V184,79,2
V185,20,2
V186,27,2
V187,325,2
V188,47,2
V189,269,2
V190,34,2
V191,13,2
V192,33,2
V193,20,2
V194,29,2
V195,5,2
V196,11,2
V197,72,2
V198,26,2
V199,27,2
V200,71,2
V201,86,2
V202,79,2
V203,158,2
V204,90,2
V205,120,2
V206,107,2
V207,165,2
V208,157,2
V209,127,2
V210,84,2
V211,60,2
V212,105,2
V213,52,2
V214,65,2
V215,90,2
V216,88,2
V217,93,2
V218,104,2
V219,82,2
V220,125,2
V221,134,2
V222,80,2
V223,76,2
V224,79,2
V225,24,2
V226,31,2
V227,14,2
V228,30,2
V229,64,2
V230,53,2
V231,26,2
V232,56,2
V233,34,2
V234,93,2
V235,19,2
V236,21,2
V237,22,2
V238,31,2
V239,34,2
V240,0,2
V241,0,2
V242,33,2
V243,165,2
V244,71,2
V245,136,2
V246,47,2
V247,14,2
V248,48,2
V249,34,2
V250,26,2
V251,139,2
V252,18,2
V253,66,2
V254,44,2
V255,29,2
V256,196,2
V257,90,2
V258,243,2
V259,131,2
V260,69,2
V261,283,2
V262,91,2
V263,92,2
V264,211,2
V265,102,2
V266,358,2
V267,224,2
V268,118,2
V269,2,2
V270,127,2
V271,205,2
V272,85,2
V273,77,2
V274,169,2
V275,73,2
V276,153,2
V277,159,2
V278,89,2
V279,104,2
V280,66,2
V281,314,2
V282,207,2
V283,359,2
V284,9,2
V285,214,2
V286,46,2
V287,33,2
V288,46,2
V289,72,2
V290,51,2
V291,108,2
V292,49,2
V293,108,2
V294,316,2
V295,42,2
V296,187,2
V297,5,2
V298,68,2
V299,12,2
V300,55,2
V301,62,2
V302,5,2
V303,25,2
V304,22,2
V305,0,2
V306,107,2
V307,841,2
V308,393,2
V309,131,2
V310,623,2
V311,284,2
V312,294,2
V313,632,2
V314,412,2
V315,441,2
V316,88,2
V317,335,2
V318,89,2
V319,29,2
V320,279,2
V321,50,2
V322,13,2
V323,111,2
V324,83,2
V325,0,2
V326,22,2
V327,20,2
V328,6,2
V329,18,2
V330,10,2
V331,20,2
V332,78,2
V333,50,2
V334,12,2
V335,47,2
V336,51,2
V337,13,2
V338,12,2
V339,7,2
is_december,5,2
is_holiday,17,2
card1_fq_enc,898,2
card2_fq_enc,1827,2
card3_fq_enc,61,2
card5_fq_enc,166,2
uid_fq_enc,686,2
uid2_fq_enc,757,2
uid3_fq_enc,1223,2
uid4_fq_enc,1770,2
uid5_fq_enc,1335,2
card3_DT_D_hour_dist,2427,2
card3_DT_W_week_day_dist,2070,2
card3_DT_M_month_day_dist,1692,2
card3_DT_D_hour_dist_best,2323,2
card3_DT_W_week_day_dist_best,899,2
card3_DT_M_month_day_dist_best,1943,2
card5_DT_D_hour_dist,2367,2
card5_DT_W_week_day_dist,1964,2
card5_DT_M_month_day_dist,1893,2
card5_DT_D_hour_dist_best,2018,2
card5_DT_W_week_day_dist_best,1023,2
card5_DT_M_month_day_dist_best,2342,2
bank_type_DT_D_hour_dist,2169,2
bank_type_DT_W_week_day_dist,2032,2
bank_type_DT_M_month_day_dist,1695,2
bank_type_DT_D_hour_dist_best,1465,2
bank_type_DT_W_week_day_dist_best,790,2
bank_type_DT_M_month_day_dist_best,1731,2
bank_type_DT_M,848,2
bank_type_DT_W,1432,2
bank_type_DT_D,2049,2
uid_D1_mean,755,2
uid_D1_std,777,2
uid2_D1_mean,579,2
uid2_D1_std,724,2
uid3_D1_mean,969,2
uid3_D1_std,1197,2
uid4_D1_mean,1375,2
uid4_D1_std,1994,2
uid5_D1_mean,1069,2
uid5_D1_std,1541,2
bank_type_D1_mean,101,2
bank_type_D1_std,120,2
uid_D2_mean,1270,2
uid_D2_std,1380,2
uid2_D2_mean,968,2
uid2_D2_std,1294,2
uid3_D2_mean,1952,2
uid3_D2_std,1970,2
uid4_D2_mean,2840,2
uid4_D2_std,3327,2
uid5_D2_mean,2158,2
uid5_D2_std,2288,2
bank_type_D2_mean,186,2
bank_type_D2_std,350,2
uid_D3_mean,1361,2
uid_D3_std,1347,2
uid2_D3_mean,1321,2
uid2_D3_std,1092,2
uid3_D3_mean,2091,2
uid3_D3_std,1971,2
uid4_D3_mean,3278,2
uid4_D3_std,2805,2
uid5_D3_mean,2462,2
uid5_D3_std,2459,2
bank_type_D3_mean,446,2
bank_type_D3_std,370,2
uid_D4_mean,793,2
uid_D4_std,939,2
uid2_D4_mean,672,2
uid2_D4_std,822,2
uid3_D4_mean,1314,2
uid3_D4_std,1477,2
uid4_D4_mean,2525,2
uid4_D4_std,2324,2
uid5_D4_mean,1709,2
uid5_D4_std,1789,2
bank_type_D4_mean,158,2
bank_type_D4_std,129,2
uid_D5_mean,1449,2
uid_D5_std,1613,2
uid2_D5_mean,1513,2
uid2_D5_std,1327,2
uid3_D5_mean,2065,2
uid3_D5_std,2326,2
uid4_D5_mean,3234,2
uid4_D5_std,2848,2
uid5_D5_mean,2545,2
uid5_D5_std,2244,2
bank_type_D5_mean,201,2
bank_type_D5_std,316,2
uid_D6_mean,1666,2
uid_D6_std,1360,2
uid2_D6_mean,1547,2
uid2_D6_std,1210,2
uid3_D6_mean,2027,2
uid3_D6_std,1671,2
uid4_D6_mean,1321,2
uid4_D6_std,1299,2
uid5_D6_mean,387,2
uid5_D6_std,349,2
bank_type_D6_mean,285,2
bank_type_D6_std,207,2
uid_D7_mean,1634,2
uid_D7_std,1795,2
uid2_D7_mean,1460,2
uid2_D7_std,1605,2
uid3_D7_mean,1981,2
uid3_D7_std,1871,2
uid4_D7_mean,1493,2
uid4_D7_std,1302,2
uid5_D7_mean,459,2
uid5_D7_std,446,2
bank_type_D7_mean,270,2
bank_type_D7_std,208,2
uid_D8_mean,2086,2
uid_D8_std,1079,2
uid2_D8_mean,1740,2
